date,SHEC.ci,CFAC.ci,CIEC.ci,SIVC.ci,UNXC.ci,SDSC.ci,BOAB.bj,ONTBF.bf,SLBC.ci,SNTS.sn
2018-09-21,900.0,600.0,1690.0,,,,4295.0,3710.0,60500.0,20000.0
2018-09-24,900.0,600.0,1690.0,470.0,3000.0,2900.0,4250.0,3800.0,,20000.0
2018-09-25,890.0,580.0,1685.0,465.0,2990.0,2890.0,4240.0,3710.0,,20000.0
2018-09-26,855.0,595.0,1600.0,455.0,2990.0,3000.0,4235.0,3700.0,60000.0,20000.0
2018-09-27,900.0,600.0,1550.0,470.0,2985.0,3100.0,4100.0,3700.0,,20100.0
2018-09-28,900.0,595.0,1550.0,470.0,2950.0,3095.0,4195.0,3900.0,59005.0,20105.0
2018-01-10,900.0,585.0,1560.0,470.0,2905.0,3100.0,4045.0,3850.0,60100.0,20100.0
2018-02-10,895.0,600.0,1515.0,475.0,2950.0,3000.0,4030.0,3750.0,58800.0,20000.0
2018-03-10,875.0,600.0,1515.0,465.0,2950.0,3050.0,4030.0,3800.0,58800.0,20000.0
2018-04-10,850.0,600.0,1510.0,,2900.0,3045.0,4000.0,3990.0,58800.0,20000.0
2018-05-10,800.0,600.0,1500.0,465.0,2900.0,3000.0,4000.0,3850.0,58800.0,20000.0
2018-08-10,800.0,580.0,1450.0,465.0,2895.0,2800.0,4000.0,3700.0,,20000.0
2018-09-10,850.0,600.0,1390.0,470.0,2895.0,2985.0,3900.0,3750.0,,19990.0
2018-10-10,845.0,600.0,1415.0,,2800.0,2890.0,3900.0,3725.0,58100.0,19950.0
2018-11-10,840.0,600.0,1310.0,480.0,2785.0,2865.0,4000.0,3700.0,,19895.0
2018-12-10,875.0,600.0,1335.0,470.0,2785.0,2655.0,3920.0,3725.0,,19945.0
2018-10-15,870.0,,1400.0,,2680.0,2650.0,3985.0,3725.0,58000.0,19950.0
2018-10-16,860.0,585.0,1310.0,440.0,2680.0,2600.0,3985.0,3725.0,,19490.0
2018-10-17,800.0,600.0,1340.0,465.0,2500.0,2500.0,3985.0,3725.0,58000.0,19450.0
2018-10-18,800.0,600.0,1345.0,465.0,2480.0,2485.0,3950.0,3755.0,,19500.0
2018-10-19,800.0,625.0,1330.0,450.0,2355.0,2485.0,3950.0,3780.0,57600.0,19495.0
2018-10-22,800.0,600.0,1300.0,470.0,2300.0,2485.0,3950.0,3780.0,,19495.0
2018-10-23,800.0,640.0,1325.0,440.0,2400.0,2475.0,3900.0,3730.0,57600.0,19000.0
2018-10-24,800.0,640.0,1325.0,445.0,2475.0,2470.0,3975.0,3750.0,,18990.0
2018-10-25,805.0,635.0,1315.0,470.0,2500.0,2470.0,3800.0,3800.0,,18990.0
2018-10-26,825.0,600.0,1300.0,,2500.0,2350.0,3850.0,3750.0,,18990.0
2018-10-29,865.0,630.0,1300.0,450.0,2400.0,2350.0,3845.0,3700.0,,18990.0
2018-10-30,925.0,630.0,1310.0,450.0,2355.0,2440.0,3795.0,3625.0,,18700.0
2018-10-31,990.0,630.0,1300.0,450.0,2450.0,,3945.0,3700.0,,19000.0
2018-01-11,990.0,630.0,1300.0,450.0,2450.0,,3945.0,3700.0,,19000.0
2018-02-11,1000.0,630.0,1310.0,,,2445.0,3730.0,3620.0,57000.0,19000.0
2018-05-11,950.0,620.0,1340.0,445.0,2450.0,2400.0,3700.0,3700.0,,19000.0
2018-06-11,900.0,620.0,1400.0,440.0,2400.0,2435.0,3650.0,3790.0,57000.0,18950.0
2018-07-11,900.0,630.0,1500.0,440.0,2310.0,2440.0,3500.0,3700.0,56900.0,18950.0
2018-08-11,875.0,620.0,1515.0,470.0,2395.0,2300.0,3500.0,3710.0,56900.0,18700.0
2018-09-11,870.0,620.0,1500.0,470.0,2350.0,2380.0,3400.0,3850.0,,18700.0
2018-12-11,865.0,610.0,1500.0,470.0,2390.0,2360.0,3350.0,3790.0,56900.0,18500.0
2018-11-13,865.0,595.0,1550.0,470.0,2380.0,2345.0,3295.0,3790.0,56000.0,18700.0
2018-11-14,850.0,575.0,1545.0,470.0,2380.0,2345.0,3485.0,3800.0,56995.0,18700.0
2018-11-15,850.0,575.0,1545.0,470.0,2380.0,2345.0,3485.0,3800.0,56995.0,18700.0
2018-11-16,845.0,545.0,1550.0,465.0,2350.0,2340.0,3470.0,3740.0,,18500.0
2018-11-19,860.0,545.0,1500.0,465.0,2300.0,2295.0,3465.0,3705.0,56000.0,18500.0
2018-11-20,860.0,545.0,1500.0,465.0,2300.0,2295.0,3465.0,3705.0,56000.0,18500.0
2018-11-21,860.0,510.0,1470.0,450.0,2295.0,,3440.0,3715.0,57600.0,18300.0
2018-11-22,870.0,500.0,1400.0,,2200.0,2270.0,3190.0,3750.0,,18500.0
2018-11-23,925.0,500.0,1450.0,450.0,2150.0,2100.0,3000.0,3980.0,,18395.0
2018-11-26,915.0,500.0,1450.0,,2145.0,1995.0,2995.0,3725.0,,18000.0
2018-11-27,945.0,480.0,1550.0,450.0,2135.0,1990.0,2995.0,3725.0,,17950.0
2018-11-28,945.0,480.0,1550.0,,2125.0,1980.0,2995.0,3790.0,,18000.0
2018-11-29,1000.0,445.0,1500.0,450.0,2100.0,1980.0,2995.0,3810.0,,17800.0
2018-11-30,1000.0,445.0,1545.0,450.0,2045.0,1960.0,2995.0,3800.0,,18000.0
2018-03-12,995.0,445.0,1500.0,445.0,2010.0,1950.0,2900.0,3890.0,,17800.0
2018-04-12,990.0,,1400.0,415.0,2125.0,1950.0,2750.0,3895.0,56000.0,17800.0
2018-05-12,995.0,,1425.0,400.0,2010.0,1950.0,2800.0,3870.0,,17790.0
2018-06-12,960.0,475.0,1425.0,400.0,2000.0,1805.0,2800.0,3790.0,,17800.0
2018-07-12,950.0,505.0,1450.0,430.0,1950.0,1940.0,3000.0,3865.0,,17790.0
2018-10-12,915.0,500.0,1425.0,440.0,1900.0,,2995.0,3865.0,56000.0,17700.0
2018-11-12,915.0,515.0,1375.0,465.0,1900.0,2000.0,2900.0,3800.0,,17650.0
2018-12-12,900.0,515.0,1390.0,,1895.0,2000.0,3000.0,3850.0,,17500.0
2018-12-13,900.0,550.0,1300.0,,1800.0,2000.0,3000.0,3850.0,,17390.0
2018-12-14,850.0,590.0,1275.0,465.0,1930.0,2000.0,3000.0,3925.0,,17345.0
2018-12-17,840.0,610.0,1180.0,460.0,1850.0,2000.0,3100.0,4000.0,,17195.0
2018-12-18,900.0,610.0,1195.0,460.0,1850.0,1995.0,3100.0,4150.0,,17000.0
2018-12-19,900.0,640.0,1150.0,460.0,1835.0,1995.0,3100.0,4150.0,,16000.0
2018-12-20,920.0,,1150.0,465.0,1820.0,2000.0,3100.0,4005.0,56000.0,15500.0
2018-12-21,900.0,635.0,1235.0,,1955.0,2000.0,3100.0,4250.0,,16000.0
2018-12-24,905.0,635.0,1325.0,465.0,,2000.0,3195.0,4500.0,,16000.0
2018-12-25,905.0,635.0,1325.0,465.0,,2000.0,3195.0,4500.0,,16000.0
2018-12-26,970.0,635.0,1400.0,495.0,2010.0,1990.0,3430.0,4500.0,,16500.0
2018-12-27,975.0,600.0,1445.0,500.0,2045.0,2000.0,3685.0,4500.0,,17000.0
2018-12-28,945.0,600.0,1470.0,500.0,2030.0,2000.0,3960.0,4450.0,,17000.0
2018-12-31,945.0,640.0,1445.0,535.0,2030.0,2000.0,4200.0,4150.0,,16000.0
2017-02-01,2900.0,600.0,,1090.0,5100.0,,8400.0,11500.0,,24495.0
2017-03-01,2800.0,600.0,3500.0,1090.0,5200.0,,8500.0,11200.0,,24100.0
2017-04-01,2800.0,600.0,3750.0,1100.0,4900.0,,8500.0,11200.0,,24100.0
2017-05-01,2700.0,,3750.0,1090.0,4800.0,,8500.0,10900.0,,24300.0
2017-06-01,2695.0,,3650.0,1080.0,4600.0,,8500.0,10900.0,165000.0,24000.0
2017-09-01,2695.0,,3700.0,1080.0,4800.0,,8500.0,10900.0,165000.0,24100.0
2017-10-01,2645.0,590.0,,1081.0,4800.0,,,10500.0,165000.0,24050.0
2017-11-01,2550.0,590.0,3650.0,1081.0,4699.0,,8500.0,10900.0,165000.0,24495.0
2017-12-01,2655.0,,3700.0,1110.0,4800.0,5494.5,8500.0,10900.0,,24495.0
2017-01-13,2800.0,590.0,3550.0,,4620.0,5082.5,8500.0,10900.0,,24300.0
2017-01-16,3000.0,590.0,,1111.0,4799.0,,8500.0,11100.0,165000.0,24200.0
2017-01-17,3000.0,590.0,3500.0,1120.0,4600.0,,8575.0,11000.0,165000.0,24500.0
2017-01-18,2850.0,,3500.0,,4500.0,,8500.0,11000.0,,24300.0
2017-01-19,2995.0,570.0,3500.0,1130.0,4700.0,,8500.0,11300.0,,24500.0
2017-01-20,3100.0,600.0,3450.0,1110.0,4800.0,,8500.0,11295.0,,24500.0
2017-01-23,3000.0,590.0,3445.0,1193.0,4700.0,5390.0,8500.0,11200.0,,24300.0
2017-01-24,3000.0,580.0,3500.0,1150.0,4400.0,5390.0,8500.0,11000.0,165000.0,24000.0
2017-01-25,3000.0,600.0,3430.0,1100.0,4341.0,,8500.0,11300.0,165000.0,24000.0
2017-01-26,2790.0,645.0,3370.0,1150.0,4400.0,,8500.0,11000.0,165000.0,24000.0
2017-01-27,2900.0,640.0,3350.0,1150.0,4400.0,5380.0,8500.0,11000.0,165000.0,24010.0
2017-01-30,2705.0,605.0,3250.0,1100.0,4400.0,,8500.0,11000.0,165005.0,24010.0
2017-01-31,2600.0,,3250.0,1100.0,4400.0,,8500.0,11000.0,,24125.0
2017-01-02,2600.0,640.0,3250.0,1150.0,4400.0,5160.0,8500.0,11150.0,165000.0,24105.0
2017-02-02,2500.0,640.0,3250.0,1150.0,4598.0,5140.0,8500.0,11000.0,,24500.0
2017-03-02,2600.0,640.0,3400.0,1100.0,4598.0,5160.0,8500.0,11150.0,165005.0,24500.0
2017-06-02,2500.0,,3450.0,,4598.0,5160.0,8500.0,10905.0,165000.0,24580.0
2017-07-02,2500.0,650.0,3450.0,1018.0,4600.0,5160.0,8500.0,10090.0,165000.0,24900.0
2017-08-02,2500.0,,3399.0,1030.0,4600.0,5156.0,8500.0,10090.0,,25000.0
2017-09-02,2500.0,,3400.0,1000.0,4600.0,,8500.0,9500.0,,24900.0
2017-10-02,2685.0,645.0,3500.0,1001.0,4779.0,5140.0,8500.0,10000.0,,25000.0
2017-02-13,2500.0,640.0,3400.0,1050.0,4600.0,,8500.0,10100.0,165500.0,25000.0
2017-02-14,2680.0,650.0,3400.0,1100.0,4600.0,,8500.0,10210.0,,25000.0
2017-02-15,2500.0,660.0,3425.0,1100.0,4600.0,,8500.0,10900.0,,25000.0
2017-02-16,2600.0,660.0,3350.0,1120.0,4500.0,,8500.0,10900.0,,25005.0
2017-02-17,2405.0,660.0,3350.0,1100.0,4579.0,,8500.0,10905.0,,25100.0
2017-02-20,2585.0,660.0,3500.0,1100.0,4500.0,4999.6,8500.0,11000.0,165500.0,25250.0
2017-02-21,2505.0,611.0,3500.0,1100.0,4580.0,4800.0,8550.0,11500.0,165500.0,25000.0
2017-02-22,2500.0,,3350.0,1100.0,4600.0,4800.0,9191.0,12360.0,165500.0,25160.0
2017-02-23,2485.0,600.0,3400.0,1080.0,4540.0,4700.0,9850.0,11500.0,165505.0,25135.0
2017-02-24,2500.0,617.0,3400.0,1100.0,4500.0,4700.0,10589.0,12000.0,165505.0,25125.0
2017-02-27,2315.0,617.0,3400.0,1100.0,4600.0,4700.0,11000.0,12000.0,,25155.0
2017-02-28,2145.0,631.0,3500.0,1100.0,4600.0,4690.0,10900.0,11995.0,165000.0,25155.0
2017-01-03,2100.0,675.0,3350.0,1100.0,4800.0,4599.9,10400.0,12000.0,165000.0,25065.0
2017-02-03,2000.0,630.0,3350.0,1060.0,4700.0,,10250.0,11995.0,165000.0,25150.0
2017-03-03,1985.0,635.0,3350.0,1100.0,4599.0,4580.0,10250.0,11995.0,,25125.0
2017-06-03,2000.0,,3350.0,1063.0,4501.0,4690.0,10250.0,11605.0,,25025.0
2017-07-03,1985.0,640.0,3350.0,1050.0,4500.0,4690.0,10150.0,10925.0,165000.0,25000.0
2017-08-03,1990.0,645.0,3275.0,1020.0,4500.0,,10000.0,11200.0,152625.0,25005.0
2017-09-03,1985.0,635.0,3250.0,950.0,4598.0,4680.0,,11005.0,,25005.0
2017-10-03,1840.0,635.0,3350.0,1000.0,4598.0,4600.0,9925.0,11500.0,162000.0,25000.0
2017-03-13,1900.0,,3345.0,998.0,4700.0,4560.0,9925.0,11390.0,165000.0,24950.0
2017-03-14,2040.0,,3300.0,990.0,4702.0,4599.9,9925.0,11000.0,155000.0,24950.0
2017-03-15,2150.0,640.0,3250.0,995.0,4800.0,4580.0,9900.0,11800.0,,25000.0
2017-03-16,2250.0,640.0,3300.0,921.0,4800.0,4400.0,10000.0,11500.0,165000.0,25000.0
2017-03-17,2085.0,635.0,3400.0,880.0,5160.0,4600.0,10000.0,11200.0,165000.0,25200.0
2017-03-20,2000.0,635.0,3350.0,,4800.0,,10000.0,11200.0,165000.0,25000.0
2017-03-21,1900.0,640.0,3350.0,900.0,4600.0,4599.9,10000.0,11000.0,165000.0,25000.0
2017-03-22,1900.0,635.0,3225.0,879.0,4800.0,4600.0,10500.0,11000.0,165000.0,25000.0
2017-03-23,2000.0,640.0,3250.0,814.0,4699.0,4559.9,10500.0,10895.0,165000.0,25000.0
2017-03-24,2000.0,640.0,3250.0,800.0,4900.0,4560.0,10600.0,10500.0,,25000.0
2017-03-27,2090.0,640.0,3250.0,790.0,4860.0,4539.9,11000.0,10500.0,165000.0,25000.0
2017-03-28,2005.0,640.0,3450.0,789.0,4500.0,,10830.0,10400.0,165000.0,24200.0
2017-03-29,2000.0,650.0,3500.0,747.0,4800.0,4400.0,11000.0,11000.0,165000.0,25000.0
2017-03-30,2085.0,,3700.0,747.0,,4312.0,11000.0,10600.0,,25000.0
2017-03-31,2000.0,650.0,3700.0,699.0,4800.0,4600.0,11000.0,11000.0,165000.0,25000.0
2017-03-04,1995.0,650.0,,660.0,4800.0,,11000.0,10500.0,,25000.0
2017-04-04,1990.0,650.0,3600.0,660.0,4704.0,4399.8,11000.0,10405.0,165000.0,24800.0
2017-05-04,1960.0,,3550.0,650.0,4800.0,4380.0,10950.0,10500.0,,24800.0
2017-06-04,2000.0,632.0,3400.0,660.0,4732.0,,10950.0,10600.0,,24005.0
2017-07-04,1995.0,632.0,3550.0,660.0,4730.0,,10950.0,10900.0,,24500.0
2017-10-04,1950.0,,3400.0,611.0,4680.0,4200.0,10950.0,10700.0,165000.0,24500.0
2017-11-04,1915.0,618.0,3450.0,650.0,4601.0,4200.0,11000.0,10350.0,165000.0,24110.0
2017-12-04,1845.0,630.0,3600.0,610.0,4500.0,4060.0,10950.0,10400.0,165000.0,23850.0
2017-04-13,1895.0,650.0,3500.0,565.0,4600.0,4060.0,10950.0,10400.0,155000.0,24000.0
2017-04-14,2000.0,,,600.0,4680.0,4040.0,11000.0,10350.0,,24300.0
2017-04-18,2000.0,640.0,3400.0,600.0,4800.0,,11000.0,10200.0,143375.0,24450.0
2017-04-19,1850.0,640.0,3350.0,600.0,4999.0,3999.9,10950.0,10255.0,146000.0,24200.0
2017-04-20,1850.0,640.0,3250.0,600.0,4800.0,4000.0,10900.0,10245.0,147000.0,24000.0
2017-04-21,1800.0,640.0,3350.0,600.0,4800.0,4180.0,10875.0,10000.0,,23525.0
2017-04-24,1800.0,640.0,3250.0,600.0,5000.0,4160.0,10950.0,9500.0,,23505.0
2017-04-25,1800.0,640.0,3250.0,600.0,4900.0,4070.0,11000.0,9700.0,158025.0,24000.0
2017-04-26,1750.0,675.0,3250.0,575.0,4600.0,4070.0,10950.0,10250.0,160000.0,24000.0
2017-04-27,1800.0,675.0,3250.0,575.0,4800.0,4059.9,11000.0,10500.0,159990.0,24500.0
2017-04-28,1900.0,675.0,3494.0,600.0,4600.0,4000.0,10950.0,10000.0,150005.0,24000.0
2017-01-05,1900.0,674.9,3493.75,600.0,4600.0,4000.0,10950.0,5000.0,150005.0,24000.0
2017-02-05,1850.0,680.0,3595.0,600.0,4800.0,4100.2,10950.0,9890.0,161255.0,24010.0
2017-03-05,1750.0,680.0,3500.0,600.0,5000.0,4110.1,11000.0,10450.0,161500.0,24010.0
2017-04-05,1800.0,680.0,3250.0,605.0,4800.0,4000.0,11000.0,10000.0,,24000.0
2017-05-05,1800.0,,3225.0,605.0,4800.0,4100.0,10950.0,10400.0,168000.0,24100.0
2017-08-05,1800.0,680.0,3200.0,605.0,4600.0,4110.0,11000.0,9950.0,162000.0,24000.0
2017-09-05,1800.0,680.0,3200.0,606.0,4800.0,,11000.0,9500.0,,24100.0
2017-10-05,1760.0,680.0,3200.0,600.0,4800.0,4040.1,11000.0,9395.0,,24000.0
2017-11-05,1770.0,,3200.0,606.0,4799.0,4340.0,10950.0,9400.0,165000.0,22500.0
2017-12-05,1750.0,680.0,3440.0,,4800.0,4380.0,10950.0,9405.0,165000.0,23500.0
2017-05-15,1725.0,650.0,,610.0,,,10950.0,9400.0,161000.0,22500.0
2017-05-16,1700.0,650.0,3201.0,,4790.0,4340.0,10995.0,9500.0,161000.0,23000.0
2017-05-17,1700.0,650.0,3440.0,620.0,,4160.1,10995.0,9995.0,161000.0,24000.0
2017-05-18,1700.0,650.0,3200.0,620.0,4500.0,4160.0,10995.0,9500.0,168000.0,23000.0
2017-05-19,1700.0,650.0,3400.0,,4499.0,,10950.0,9500.0,168000.0,23000.0
2017-05-22,1575.0,650.0,3150.0,650.0,4499.0,4160.2,10900.0,9400.0,161000.0,22800.0
2017-05-23,1600.0,,3250.0,650.0,4699.0,4400.0,10950.0,10000.0,,23000.0
2017-05-24,1600.0,650.0,3440.0,651.0,5000.0,,10901.0,10500.0,,24500.0
2017-05-25,1600.0,650.0,3440.0,650.5,5000.0,,10900.5,5250.0,,24500.0
2017-05-26,1500.0,613.0,3200.0,699.0,4899.0,4160.0,10950.0,10000.0,163005.0,23000.0
2017-05-29,1500.0,614.0,3150.0,700.0,4798.0,4160.0,10900.0,9800.0,,23100.0
2017-05-30,1600.0,,3386.0,752.0,4900.0,4160.0,10900.0,8700.0,163000.0,22900.0
2017-05-31,1720.0,614.0,3440.0,808.0,5200.0,4420.0,10900.0,9000.0,165000.0,24500.0
2017-01-06,1800.0,595.0,,800.0,5000.0,4160.0,10875.0,9445.0,162000.0,24000.0
2017-02-06,1800.0,600.0,,800.0,4798.0,4240.0,10900.0,9400.0,160000.0,23100.0
2017-05-06,1800.0,600.0,3200.0,800.0,4798.0,4240.0,10900.0,4700.0,160000.0,23100.0
2017-06-06,1670.0,610.0,3380.0,800.0,4879.0,,10800.0,9000.0,,23500.0
2017-07-06,1595.0,,3625.0,850.0,5200.0,4300.0,10700.0,9500.0,160000.0,24500.0
2017-08-06,1680.0,564.0,3400.0,860.0,4900.0,,10500.0,9290.0,,24245.0
2017-09-06,1695.0,565.0,3200.0,860.0,4798.0,4240.0,10500.0,9000.0,160000.0,23100.0
2017-12-06,1700.0,570.0,3200.0,859.0,4500.0,,10500.0,9000.0,,23250.0
2017-06-13,1600.0,570.0,3440.0,800.0,4800.0,4200.0,10550.0,9000.0,160000.0,23800.0
2017-06-14,1575.0,,3500.0,800.0,5000.0,4420.0,10550.0,9250.0,158600.0,23500.0
2017-06-15,1690.0,600.0,3238.0,800.0,4979.0,,10725.0,9000.0,,23455.0
2017-06-16,1570.0,570.0,3200.0,850.0,4800.0,,10725.0,8995.0,158000.0,23500.0
2017-06-19,1500.0,,3000.0,850.0,4700.0,4088.5,10500.0,8700.0,,23500.0
2017-06-20,1600.0,580.0,3225.0,859.0,4990.0,4380.0,10500.0,9000.0,,24000.0
2017-06-21,1500.0,570.0,3200.0,859.0,5200.0,4420.0,10500.0,8990.0,,24000.0
2017-06-22,1500.0,570.0,3200.25,859.0,5200.0,4420.0,10500.0,4495.0,,24000.0
2017-06-23,1390.0,570.0,3200.0,820.0,5179.0,,10300.0,8705.0,158000.0,23110.0
2017-06-27,1490.0,575.0,3200.0,855.0,5170.0,,9528.0,8750.0,,23400.0
2017-06-28,1400.0,613.0,3400.0,791.0,5100.0,,9500.0,9395.0,150000.0,24000.0
2017-06-29,1500.0,613.0,3399.0,768.0,4998.0,,9500.0,9000.0,150000.0,23200.0
2017-06-30,1495.0,570.0,3400.0,780.0,4999.0,4299.9,9599.0,9395.0,138750.0,24000.0
2017-03-07,1495.0,,,795.0,,3977.5,9500.0,8695.0,,23505.0
2017-04-07,1495.0,560.0,3400.0,800.0,4999.0,4000.0,,8700.0,,23505.0
2017-05-07,1475.0,560.0,3500.0,800.0,5200.0,3979.8,9000.0,8700.0,130000.0,24000.0
2017-06-07,1485.0,,,820.0,4650.0,3681.4,9000.0,8110.0,130000.0,24000.0
2017-07-07,1400.0,,3350.0,,4500.0,3949.9,9450.0,8200.0,139750.0,24000.0
2017-10-07,1395.0,560.0,,880.0,4400.0,3871.0,8990.0,7995.0,138750.0,23500.0
2017-11-07,1380.0,560.0,3400.0,820.0,4400.0,3871.0,9000.0,8500.0,138750.0,23505.0
2017-12-07,1380.0,,3145.0,800.0,4730.0,,9000.0,8000.0,139000.0,23505.0
2017-07-13,1350.0,,3150.0,800.0,4600.0,3870.0,8900.0,7995.0,140000.0,23510.0
2017-07-14,1400.0,,3100.0,760.0,4400.0,,8895.0,7995.0,139000.0,24000.0
2017-07-17,1450.0,,2900.0,800.0,4200.0,,8228.0,7995.0,139000.0,23505.0
2017-07-18,1450.0,550.0,3100.0,,4500.0,3730.0,7611.0,8495.0,,23600.0
2017-07-19,1395.0,,3333.0,800.0,4599.0,4000.0,7610.0,8985.0,139000.0,24000.0
2017-07-20,1375.0,530.0,3100.0,800.0,4600.0,3880.0,8000.0,8390.0,,24500.0
2017-07-21,1275.0,530.0,3100.0,760.0,4499.0,3860.0,8000.0,8185.0,139000.0,24000.0
2017-07-24,1300.0,,3250.0,760.0,4598.0,,8050.0,8100.0,139555.0,23550.0
2017-07-25,1200.0,,3300.0,760.0,4598.0,3800.0,8500.0,8100.0,139000.0,23600.0
2017-07-26,1110.0,,3440.0,800.0,4799.0,3780.0,8300.0,8190.0,,23605.0
2017-07-27,1050.0,,,,4790.0,3760.0,8300.0,8000.0,140000.0,23800.0
2017-07-28,1125.0,490.0,3440.0,790.0,4760.0,3700.0,8500.0,7995.0,140000.0,23800.0
2017-07-31,1145.0,,3440.0,800.0,4790.0,3970.0,9000.0,8495.0,,23505.0
2017-01-08,1200.0,,3440.0,790.0,,3995.0,9000.0,8445.0,,24000.0
2017-02-08,1175.0,454.0,3440.0,790.0,4479.0,3875.0,9500.0,8495.0,140000.0,24000.0
2017-03-08,1145.0,454.0,3400.0,790.0,4144.0,3900.0,9500.0,8290.0,,24000.0
2017-04-08,1145.0,,3375.0,760.0,4439.0,4150.0,9400.0,7900.0,140005.0,24100.0
2017-07-08,1145.0,,3374.75,760.0,4439.0,4150.0,9400.0,3950.0,140005.0,24100.0
2017-08-08,1145.0,,3440.0,,4560.0,4200.0,8800.0,8100.0,140000.0,24100.0
2017-09-08,1145.0,455.0,3475.0,750.0,4218.0,4200.0,8800.0,8450.0,140000.0,24500.0
2017-10-08,1200.0,,3350.0,750.0,4218.0,4400.0,8800.0,8395.0,,24000.0
2017-11-08,1250.0,440.0,3099.0,770.0,4220.0,4450.0,8500.0,8800.0,140000.0,24100.0
2017-08-14,1315.0,,3000.0,,4200.0,4400.0,8500.0,8140.0,,24500.0
2017-08-15,1315.0,,3000.0,,4200.0,4400.0,8499.5,4070.0,,24500.0
2017-08-16,1400.0,408.0,3025.0,800.0,4500.0,4390.0,8403.0,8000.0,140000.0,24000.0
2017-08-17,1300.0,399.0,3000.0,740.0,4200.0,4390.0,8000.0,7500.0,140005.0,23805.0
2017-08-18,1205.0,,3000.0,,4000.0,4390.0,8490.0,7995.0,140000.0,23505.0
2017-08-21,1295.0,400.0,2850.0,685.0,3795.0,4300.0,8329.0,7950.0,140000.0,23505.0
2017-08-22,1200.0,370.0,3000.0,634.0,3600.0,4400.0,8300.0,7990.0,,23515.0
2017-08-23,1200.0,398.0,3100.0,634.0,3600.0,4200.0,8249.0,7940.0,140000.0,23520.0
2017-08-24,1245.0,,,600.0,3400.0,4200.0,8000.0,7505.0,140005.0,23600.0
2017-08-25,1230.0,,3100.0,600.0,3590.0,4000.0,8000.0,7795.0,145000.0,23520.0
2017-08-28,1205.0,368.0,3075.0,600.0,3600.0,4300.0,7900.0,7600.0,,23700.0
2017-08-29,1115.0,395.0,3075.0,600.0,3600.0,4000.0,7800.0,7500.0,135000.0,24000.0
2017-08-30,1100.0,400.0,3075.0,630.0,3870.0,4300.0,7700.0,7490.0,140000.0,24195.0
2017-08-31,1100.0,,3075.0,630.0,3600.0,4300.0,7899.0,7490.0,,23700.0
2017-01-09,1100.0,,3074.5,630.0,3600.0,4300.0,7899.0,3745.0,,23700.0
2017-04-09,1100.0,,2865.0,600.0,3600.0,4300.0,7700.0,7500.0,,24000.0
2017-05-09,1130.0,380.0,3000.0,600.0,3600.0,4300.0,7748.0,8000.0,,24000.0
2017-06-09,1130.0,360.0,3000.0,580.0,3870.0,3980.0,7800.0,7950.0,150000.0,24000.0
2017-07-09,1130.0,,2865.0,600.0,3870.0,4000.0,7890.0,7900.0,,24000.0
2017-08-09,1125.0,,3000.0,630.0,3700.0,4000.0,7800.0,7900.0,140000.0,23820.0
2017-11-09,1130.0,360.0,3000.0,630.0,3700.0,4000.0,7780.0,7895.0,145000.0,23900.0
2017-12-09,1125.0,350.0,2850.0,630.0,3855.0,4000.0,7800.0,7610.0,,23900.0
2017-09-13,1125.0,350.0,2900.0,630.0,4100.0,4000.0,7700.0,7800.0,,23900.0
2017-09-14,1115.0,370.0,3000.0,630.0,3855.0,4000.0,7300.0,7800.0,145000.0,23800.0
2017-09-15,1035.0,360.0,2995.0,600.0,3880.0,3805.0,7699.0,7750.0,145000.0,23650.0
2017-09-18,1035.0,370.0,2995.0,620.0,4000.0,3795.0,7600.0,7795.0,145300.0,23355.0
2017-09-19,1000.0,360.0,2850.0,620.0,3700.0,3795.0,7600.0,7500.0,145000.0,23450.0
2017-09-20,995.0,350.0,2925.0,625.0,3900.0,4000.0,7400.0,7505.0,145000.0,23360.0
2017-09-21,925.0,350.0,2900.0,631.0,3610.0,3785.0,7400.0,7600.0,145000.0,23500.0
2017-09-22,950.0,,2900.0,631.0,3600.0,3990.0,7600.0,7700.0,,23450.0
2017-09-25,955.0,350.0,,,3405.0,3700.0,7820.0,7500.0,140000.0,23450.0
2017-09-26,950.0,340.0,2842.0,678.0,3500.0,3700.0,7301.0,7495.0,140000.0,23300.0
2017-09-27,925.0,340.0,,,3760.0,3530.0,7800.0,7700.0,144000.0,23350.0
2017-09-28,960.0,350.0,2850.0,615.0,3995.0,3500.0,7800.0,7700.0,,23450.0
2017-09-29,1000.0,350.0,2895.0,615.0,3990.0,3500.0,7800.0,7700.0,,23450.0
2017-02-10,950.0,,2850.0,650.0,4000.0,3760.0,7800.0,7500.0,145000.0,23295.0
2017-03-10,925.0,,2750.0,615.0,3995.0,3700.0,7800.0,7500.0,147000.0,23200.0
2017-04-10,990.0,,2750.0,590.0,4200.0,3700.0,7790.0,7890.0,,23000.0
2017-05-10,995.0,350.0,2900.0,590.0,4200.0,3700.0,7800.0,7600.0,144060.0,23100.0
2017-06-10,960.0,340.0,2900.0,600.0,4200.0,3600.0,,7250.0,,23400.0
2017-09-10,965.0,360.0,2900.0,600.0,4200.0,3500.0,7450.0,7400.0,140000.0,23200.0
2017-10-10,960.0,370.0,2875.0,600.0,3885.0,3750.0,7600.0,7480.0,,23300.0
2017-11-10,990.0,370.0,2751.0,590.0,4175.0,4000.0,7500.0,7885.0,145000.0,23350.0
